category,title,url,pages,words,outcome,reason
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ40/pdf/PLAW-117publ40.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ40/pdf/PLAW-117publ40.pdf,4,1315,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ4/pdf/PLAW-117publ4.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ4/pdf/PLAW-117publ4.pdf,2,693,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ39/pdf/PLAW-117publ39.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ39/pdf/PLAW-117publ39.pdf,1,291,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ38/pdf/PLAW-117publ38.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ38/pdf/PLAW-117publ38.pdf,3,1245,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ37/pdf/PLAW-117publ37.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ37/pdf/PLAW-117publ37.pdf,4,1560,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ362/pdf/PLAW-117publ362.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ362/pdf/PLAW-117publ362.pdf,2,433,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ361/pdf/PLAW-117publ361.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ361/pdf/PLAW-117publ361.pdf,1,133,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ360/pdf/PLAW-117publ360.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ360/pdf/PLAW-117publ360.pdf,2,655,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ36/pdf/PLAW-117publ36.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ36/pdf/PLAW-117publ36.pdf,1,328,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ359/pdf/PLAW-117publ359.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ359/pdf/PLAW-117publ359.pdf,2,339,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ358/pdf/PLAW-117publ358.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ358/pdf/PLAW-117publ358.pdf,5,1220,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ357/pdf/PLAW-117publ357.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ357/pdf/PLAW-117publ357.pdf,3,926,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ356/pdf/PLAW-117publ356.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ356/pdf/PLAW-117publ356.pdf,1,174,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ355/pdf/PLAW-117publ355.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ355/pdf/PLAW-117publ355.pdf,5,1484,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ354/pdf/PLAW-117publ354.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ354/pdf/PLAW-117publ354.pdf,9,2955,skip,too short (9p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ353/pdf/PLAW-117publ353.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ353/pdf/PLAW-117publ353.pdf,2,641,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ352/pdf/PLAW-117publ352.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ352/pdf/PLAW-117publ352.pdf,1,192,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ351/pdf/PLAW-117publ351.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ351/pdf/PLAW-117publ351.pdf,2,646,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ350/pdf/PLAW-117publ350.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ350/pdf/PLAW-117publ350.pdf,4,852,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ35/pdf/PLAW-117publ35.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ35/pdf/PLAW-117publ35.pdf,1,188,skip,too short (1p < 15)
acts,Hualapai Tribe Water Rights Settlement Act of 2022,https://www.govinfo.gov/content/pkg/PLAW-117publ349/pdf/PLAW-117publ349.pdf,37,16897,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ348/pdf/PLAW-117publ348.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ348/pdf/PLAW-117publ348.pdf,14,6147,skip,too short (14p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ347/pdf/PLAW-117publ347.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ347/pdf/PLAW-117publ347.pdf,12,5109,skip,too short (12p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ346/pdf/PLAW-117publ346.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ346/pdf/PLAW-117publ346.pdf,1,190,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ345/pdf/PLAW-117publ345.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ345/pdf/PLAW-117publ345.pdf,2,578,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ344/pdf/PLAW-117publ344.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ344/pdf/PLAW-117publ344.pdf,3,938,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ343/pdf/PLAW-117publ343.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ343/pdf/PLAW-117publ343.pdf,8,3072,skip,too short (8p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ342/pdf/PLAW-117publ342.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ342/pdf/PLAW-117publ342.pdf,5,1762,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ341/pdf/PLAW-117publ341.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ341/pdf/PLAW-117publ341.pdf,3,866,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ340/pdf/PLAW-117publ340.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ340/pdf/PLAW-117publ340.pdf,4,1382,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ34/pdf/PLAW-117publ34.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ34/pdf/PLAW-117publ34.pdf,1,199,skip,too short (1p < 15)
acts,National Heritage Area Act,https://www.govinfo.gov/content/pkg/PLAW-117publ339/pdf/PLAW-117publ339.pdf,18,7488,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ338/pdf/PLAW-117publ338.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ338/pdf/PLAW-117publ338.pdf,2,606,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ337/pdf/PLAW-117publ337.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ337/pdf/PLAW-117publ337.pdf,3,1141,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ336/pdf/PLAW-117publ336.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ336/pdf/PLAW-117publ336.pdf,6,2381,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ335/pdf/PLAW-117publ335.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ335/pdf/PLAW-117publ335.pdf,4,1212,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ334/pdf/PLAW-117publ334.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ334/pdf/PLAW-117publ334.pdf,4,1095,skip,too short (4p < 15)
acts,Veterans Auto and Education Improvement Act of 2022,https://www.govinfo.gov/content/pkg/PLAW-117publ333/pdf/PLAW-117publ333.pdf,19,8870,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ332/pdf/PLAW-117publ332.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ332/pdf/PLAW-117publ332.pdf,2,705,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ331/pdf/PLAW-117publ331.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ331/pdf/PLAW-117publ331.pdf,4,767,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ330/pdf/PLAW-117publ330.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ330/pdf/PLAW-117publ330.pdf,2,453,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ33/pdf/PLAW-117publ33.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ33/pdf/PLAW-117publ33.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ329/pdf/PLAW-117publ329.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ329/pdf/PLAW-117publ329.pdf,2,355,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ328/pdf/PLAW-117publ328.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ328/pdf/PLAW-117publ328.pdf,1653,779761,skip,too long (1653p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ327/pdf/PLAW-117publ327.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ327/pdf/PLAW-117publ327.pdf,6,2039,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ326/pdf/PLAW-117publ326.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ326/pdf/PLAW-117publ326.pdf,2,765,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ325/pdf/PLAW-117publ325.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ325/pdf/PLAW-117publ325.pdf,11,4915,skip,too short (11p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ324/pdf/PLAW-117publ324.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ324/pdf/PLAW-117publ324.pdf,2,557,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ323/pdf/PLAW-117publ323.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ323/pdf/PLAW-117publ323.pdf,2,633,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ322/pdf/PLAW-117publ322.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ322/pdf/PLAW-117publ322.pdf,4,1531,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ321/pdf/PLAW-117publ321.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ321/pdf/PLAW-117publ321.pdf,4,1127,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ320/pdf/PLAW-117publ320.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ320/pdf/PLAW-117publ320.pdf,5,1576,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ32/pdf/PLAW-117publ32.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ32/pdf/PLAW-117publ32.pdf,4,1084,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ319/pdf/PLAW-117publ319.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ319/pdf/PLAW-117publ319.pdf,2,550,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ318/pdf/PLAW-117publ318.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ318/pdf/PLAW-117publ318.pdf,3,865,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ317/pdf/PLAW-117publ317.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ317/pdf/PLAW-117publ317.pdf,2,508,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ316/pdf/PLAW-117publ316.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ316/pdf/PLAW-117publ316.pdf,14,5284,skip,too short (14p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ315/pdf/PLAW-117publ315.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ315/pdf/PLAW-117publ315.pdf,2,454,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ314/pdf/PLAW-117publ314.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ314/pdf/PLAW-117publ314.pdf,1,203,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ313/pdf/PLAW-117publ313.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ313/pdf/PLAW-117publ313.pdf,4,1347,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ312/pdf/PLAW-117publ312.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ312/pdf/PLAW-117publ312.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ311/pdf/PLAW-117publ311.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ311/pdf/PLAW-117publ311.pdf,1,207,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ310/pdf/PLAW-117publ310.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ310/pdf/PLAW-117publ310.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ31/pdf/PLAW-117publ31.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ31/pdf/PLAW-117publ31.pdf,13,5332,skip,too short (13p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ309/pdf/PLAW-117publ309.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ309/pdf/PLAW-117publ309.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ308/pdf/PLAW-117publ308.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ308/pdf/PLAW-117publ308.pdf,2,598,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ307/pdf/PLAW-117publ307.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ307/pdf/PLAW-117publ307.pdf,1,209,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ306/pdf/PLAW-117publ306.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ306/pdf/PLAW-117publ306.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ305/pdf/PLAW-117publ305.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ305/pdf/PLAW-117publ305.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ304/pdf/PLAW-117publ304.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ304/pdf/PLAW-117publ304.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ303/pdf/PLAW-117publ303.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ303/pdf/PLAW-117publ303.pdf,2,625,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ302/pdf/PLAW-117publ302.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ302/pdf/PLAW-117publ302.pdf,4,874,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ301/pdf/PLAW-117publ301.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ301/pdf/PLAW-117publ301.pdf,2,437,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ300/pdf/PLAW-117publ300.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ300/pdf/PLAW-117publ300.pdf,3,998,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ30/pdf/PLAW-117publ30.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ30/pdf/PLAW-117publ30.pdf,2,417,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ3/pdf/PLAW-117publ3.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ3/pdf/PLAW-117publ3.pdf,1,213,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ299/pdf/PLAW-117publ299.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ299/pdf/PLAW-117publ299.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ298/pdf/PLAW-117publ298.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ298/pdf/PLAW-117publ298.pdf,1,207,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ297/pdf/PLAW-117publ297.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ297/pdf/PLAW-117publ297.pdf,2,577,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ296/pdf/PLAW-117publ296.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ296/pdf/PLAW-117publ296.pdf,1,214,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ295/pdf/PLAW-117publ295.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ295/pdf/PLAW-117publ295.pdf,1,209,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ294/pdf/PLAW-117publ294.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ294/pdf/PLAW-117publ294.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ293/pdf/PLAW-117publ293.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ293/pdf/PLAW-117publ293.pdf,1,203,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ292/pdf/PLAW-117publ292.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ292/pdf/PLAW-117publ292.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ291/pdf/PLAW-117publ291.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ291/pdf/PLAW-117publ291.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ290/pdf/PLAW-117publ290.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ290/pdf/PLAW-117publ290.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ29/pdf/PLAW-117publ29.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ29/pdf/PLAW-117publ29.pdf,1,251,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ289/pdf/PLAW-117publ289.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ289/pdf/PLAW-117publ289.pdf,2,718,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ288/pdf/PLAW-117publ288.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ288/pdf/PLAW-117publ288.pdf,1,205,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ287/pdf/PLAW-117publ287.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ287/pdf/PLAW-117publ287.pdf,2,347,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ286/pdf/PLAW-117publ286.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ286/pdf/PLAW-117publ286.pdf,168,80355,skip,too long (168p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ285/pdf/PLAW-117publ285.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ285/pdf/PLAW-117publ285.pdf,1,187,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ284/pdf/PLAW-117publ284.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ284/pdf/PLAW-117publ284.pdf,1,211,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ283/pdf/PLAW-117publ283.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ283/pdf/PLAW-117publ283.pdf,1,206,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ282/pdf/PLAW-117publ282.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ282/pdf/PLAW-117publ282.pdf,1,198,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ281/pdf/PLAW-117publ281.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ281/pdf/PLAW-117publ281.pdf,1,205,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ280/pdf/PLAW-117publ280.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ280/pdf/PLAW-117publ280.pdf,1,200,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ28/pdf/PLAW-117publ28.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ28/pdf/PLAW-117publ28.pdf,2,731,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ279/pdf/PLAW-117publ279.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ279/pdf/PLAW-117publ279.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ278/pdf/PLAW-117publ278.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ278/pdf/PLAW-117publ278.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ277/pdf/PLAW-117publ277.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ277/pdf/PLAW-117publ277.pdf,1,194,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ276/pdf/PLAW-117publ276.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ276/pdf/PLAW-117publ276.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ275/pdf/PLAW-117publ275.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ275/pdf/PLAW-117publ275.pdf,2,609,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ274/pdf/PLAW-117publ274.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ274/pdf/PLAW-117publ274.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ273/pdf/PLAW-117publ273.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ273/pdf/PLAW-117publ273.pdf,1,211,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ272/pdf/PLAW-117publ272.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ272/pdf/PLAW-117publ272.pdf,1,210,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ271/pdf/PLAW-117publ271.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ271/pdf/PLAW-117publ271.pdf,2,519,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ270/pdf/PLAW-117publ270.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ270/pdf/PLAW-117publ270.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ27/pdf/PLAW-117publ27.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ27/pdf/PLAW-117publ27.pdf,3,930,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ269/pdf/PLAW-117publ269.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ269/pdf/PLAW-117publ269.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ268/pdf/PLAW-117publ268.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ268/pdf/PLAW-117publ268.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ267/pdf/PLAW-117publ267.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ267/pdf/PLAW-117publ267.pdf,2,688,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ266/pdf/PLAW-117publ266.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ266/pdf/PLAW-117publ266.pdf,3,1028,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ265/pdf/PLAW-117publ265.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ265/pdf/PLAW-117publ265.pdf,1,194,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ264/pdf/PLAW-117publ264.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ264/pdf/PLAW-117publ264.pdf,3,855,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ263/pdf/PLAW-117publ263.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ263/pdf/PLAW-117publ263.pdf,1772,799470,skip,too long (1772p > 60)
